road_id,timestamp,hour,day_of_week,is_weekend,temperature_c,precipitation_mm,visibility_km,wind_speed_kmph,weather_condition,congestion_level
R2,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.118
R3,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.109
R4,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.073
R5,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.096
R6,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.019
R7,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.153
R8,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.222
R9,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.159
R10,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.149
R11,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.116
R12,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.242
R13,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.199
R14,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.084
R15,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.252
R16,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.224
R17,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.095
R18,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.187
R19,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.139
R20,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.05
R21,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.102
R22,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.186
R23,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.18
R24,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.286
R25,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R26,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.058
R27,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.099
R28,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.126
R29,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.133
R30,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.131
R31,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.164
R32,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.222
R33,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.167
R34,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.051
R35,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.165
R36,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.057
R37,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.114
R38,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.234
R39,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.045
R40,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.244
R41,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.173
R42,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.163
R43,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.078
R44,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.15
R45,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.121
R46,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.102
R47,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.139
R48,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.263
R49,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.185
R50,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.135
R51,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.164
R52,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.124
R53,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.181
R54,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.084
R55,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.188
R56,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.069
R57,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.131
R58,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.201
R59,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.236
R0,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.033
R1,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.086
R2,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R3,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.182
R4,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.116
R5,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.145
R6,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.148
R7,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.143
R8,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.146
R9,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.149
R10,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.23
R11,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.138
R12,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.212
R13,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R14,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.114
R15,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.136
R16,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.063
R17,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.095
R18,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.113
R19,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.156
R20,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.232
R21,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.132
R22,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.098
R23,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.192
R24,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.159
R25,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.208
R26,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.199
R27,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.178
R28,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.168
R29,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.199
R30,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.195
R31,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.197
R32,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.196
R33,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R34,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.11
R35,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.151
R36,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.13
R37,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.104
R38,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.23
R39,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.149
R40,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.097
R41,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.217
R42,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.156
R43,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.2
R44,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.132
R45,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.18
R46,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.182
R47,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.155
R48,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.119
R49,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.17
R50,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.18
R51,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.09
R52,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.271
R53,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.231
R54,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R55,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.193
R56,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.149
R57,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.118
R58,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.198
R59,2024-02-29 01:00:00,1,3,0,31.4,0.0,11.4,14.7,Clear,0.109
R0,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.169
R1,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.117
R2,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.108
R3,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R4,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.202
R5,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.163
R6,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.153
R7,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.06
R8,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.14
R9,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.079
R10,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.153
R11,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.15
R12,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R13,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.148
R14,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.175
R15,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.178
R16,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.167
R17,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.198
R18,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.029
R19,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.1
R20,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.172
R21,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.15
R22,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.107
R23,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.172
R24,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.187
R25,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.112
R26,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.118
R27,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.068
R28,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.145
R29,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.148
R30,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.097
R31,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.124
R32,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R33,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.196
R34,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.131
R35,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.105
R36,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.224
R37,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.185
R38,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.085
R39,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.186
R40,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.124
R41,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.201
R42,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.129
R43,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.06
R44,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.121
R45,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.106
R46,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.117
R47,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.035
R48,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.144
R49,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.048
R50,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.144
R51,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.029
R52,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.095
R53,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.177
R54,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.185
R55,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.11
R56,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.177
R57,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.059
R58,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.199
R59,2024-02-29 02:00:00,2,3,0,31.4,0.0,11.4,14.7,Clear,0.209
R0,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.139
R1,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.128
R2,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.033
R3,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.147
R4,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.183
R5,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.168
R6,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R7,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.078
R8,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.156
R9,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.107
R10,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.221
R11,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.18
R12,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.163
R13,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.152
R14,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.103
R15,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.109
R16,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.246
R17,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.105
R18,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.151
R19,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.155
R20,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.15
R21,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.159
R22,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.243
R23,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R24,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.175
R25,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.135
R26,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.14
R27,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.173
R28,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.22
R29,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.214
R30,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.0
R31,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.066
R32,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.254
R33,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.123
R34,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.131
R35,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.121
R36,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.085
R37,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.111
R38,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.123
R39,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.125
R40,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.101
R41,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.196
R42,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.145
R43,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.157
R44,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.155
R45,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.124
R46,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.115
R47,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.076
R48,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.186
R49,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.143
R50,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.211
R51,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.169
R52,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.229
R53,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.131
R54,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.101
R55,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.243
R56,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.208
R57,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.057
R58,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.173
R59,2024-02-29 03:00:00,3,3,0,31.4,0.0,11.4,14.7,Clear,0.185
R0,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.139
R1,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.086
R2,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.141
R3,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.16
R4,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.115
R5,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.186
R6,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.07
R7,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.159
R8,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.247
R9,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.18
R10,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.222
R11,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.143
R12,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.16
R13,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.128
R14,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.13
R15,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.175
R16,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.103
R17,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.192
R18,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.174
R19,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.089
R20,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.198
R21,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.255
R22,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.194
R23,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.053
R24,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.269
R25,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.039
R26,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.064
R27,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.062
R28,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.136
R29,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.053
R30,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.038
R31,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.115
R32,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.113
R33,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.134
R34,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.173
R35,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.223
R36,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.148
R37,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.172
R38,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.135
R39,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.207
R40,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.225
R41,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.12
R42,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.082
R43,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.12
R44,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.126
R45,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.138
R46,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.149
R47,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.138
R48,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.086
R49,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.137
R50,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.163
R51,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.225
R52,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.12
R53,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.148
R54,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.142
R55,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.123
R56,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.124
R57,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.056
R58,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.171
R59,2024-02-29 04:00:00,4,3,0,31.4,0.0,11.4,14.7,Clear,0.182
R0,2024-02-29 05:00:00,5,3,0,31.4,0.0,11.4,14.7,Clear,0.128
R1,2024-02-29 05:00:00,5,3,0,31.4,0.0,11.4,14.7,Clear,0.174
R2,2024-02-29 05:00:00,5,3,0,31.4,0.0,11.4,14.7,Clear,0.062
R3,2024-02-29 05:00:00,5,3,0,31.4,0.0,11.4,14.7,Clear,0.223
